Gene	YF2_OO_sc.1	YF2_OO_sc.2	YF2_OO_sc.3	YF2_OO_sc.4	YF2_OO_sc.5	YF2_OO_sc.6	YF2_OO_sc.7	YF2_OO_sc.8	YF2_OO_sc.9
ENSMFAG00000037565	0	0	0	0	0	0	0	0	0
ENSMFAG00000021460	0	0	0	0	0	0	0	0	0
ENSMFAG00000044950	0	0	0	0	0	0	0	0	0
ENSMFAG00000042582	0	0	0	0	0	0	0	0	0
ENSMFAG00000030764	0	0	0	0	0	0	0	0	0
ENSMFAG00000039105	0	0	0	0	0	0	0	0	0
ENSMFAG00000046065	0	0	0	0	0	0	0	0	0
ENSMFAG00000043476	0	0	0	0	0	0	0	0	0
ENSMFAG00000032002	11	0	0	8	0	7	0	0	0
ENSMFAG00000003302	0	0	0	0	0	0	0	0	0
ENSMFAG00000045860	0	0	0	0	0	0	0	0	0
ENSMFAG00000030405	0	0	0	0	0	0	0	0	0
ENSMFAG00000040449	0	0	0	1	0	0	0	0	0
ENSMFAG00000013044	0	0	0	0	0	0	0	0	0
ENSMFAG00000035567	0	0	0	0	0	0	0	0	0
ENSMFAG00000014147	0	0	0	0	0	0	0	0	0
ENSMFAG00000044513	0	0	0	0	0	0	0	0	0
ENSMFAG00000044380	0	0	0	0	0	0	0	0	0
ENSMFAG00000031032	0	0	0	0	0	0	0	0	0
ENSMFAG00000023963	0	0	0	0	0	0	0	0	0
ENSMFAG00000034129	33	0	0	245	1	141	0	0	0
ENSMFAG00000045527	0	0	0	4	0	1	0	0	0
ENSMFAG00000035400	0	0	0	20	0	20	0	0	0
ENSMFAG00000044605	0	0	0	0	0	0	0	0	0
ENSMFAG00000036360	0	0	0	0	0	0	0	0	0
ENSMFAG00000017802	0	0	0	0	0	0	0	0	0
ENSMFAG00000000594	142	0	2	718	1	357	0	0	1
ENSMFAG00000038283	25	0	0	79	1	73	0	0	1
ENSMFAG00000000755	0	0	0	0	0	0	0	0	0
ENSMFAG00000030447	0	0	0	0	0	0	0	0	0
ENSMFAG00000030403	0	0	0	0	0	0	0	0	0
ENSMFAG00000041199	0	0	0	0	0	0	0	0	0
ENSMFAG00000035806	0	0	0	0	0	0	0	0	0
ENSMFAG00000042572	0	0	0	0	0	0	0	0	0
ENSMFAG00000016702	0	0	0	0	0	0	0	0	0
ENSMFAG00000016729	0	0	0	0	0	0	0	0	0
ENSMFAG00000040282	0	0	0	0	0	0	0	0	0
ENSMFAG00000028404	0	0	0	0	0	0	0	0	0
ENSMFAG00000001163	0	0	0	0	0	0	0	0	0
ENSMFAG00000024381	0	0	0	0	0	0	0	0	0
ENSMFAG00000028467	0	0	0	0	0	0	0	0	0
ENSMFAG00000045536	5	0	0	110	0	64	0	0	0
ENSMFAG00000042346	0	0	0	0	0	0	0	0	0
ENSMFAG00000030373	0	0	0	0	0	0	0	0	0
ENSMFAG00000015763	0	0	0	0	0	0	0	0	0
ENSMFAG00000036339	0	0	0	0	0	0	0	0	0
ENSMFAG00000014363	0	0	0	0	0	0	0	0	0
ENSMFAG00000029168	0	0	0	0	0	0	0	0	0
ENSMFAG00000030861	0	0	0	0	0	0	0	0	0
ENSMFAG00000009611	0	0	0	0	0	0	0	0	0
ENSMFAG00000032506	0	0	0	0	0	0	0	0	0
ENSMFAG00000037289	7	0	0	3	0	27	0	1	0
ENSMFAG00000034611	0	0	0	0	0	0	0	0	0
ENSMFAG00000021733	0	0	0	0	0	0	0	0	0
ENSMFAG00000041149	3	0	0	5	0	39	0	0	0
ENSMFAG00000031240	0	0	0	0	0	1	0	0	0
ENSMFAG00000000716	0	0	0	0	0	0	0	0	0
ENSMFAG00000040640	0	0	0	0	0	0	0	0	0
ENSMFAG00000045850	0	0	0	0	0	0	0	0	0
ENSMFAG00000039934	0	0	0	0	0	0	0	0	0
ENSMFAG00000043128	0	0	0	0	0	0	0	0	0
ENSMFAG00000030467	0	0	0	0	0	0	0	0	0
ENSMFAG00000042626	0	0	0	1	0	1	0	0	1
ENSMFAG00000016453	0	0	0	0	0	0	0	0	0
ENSMFAG00000022957	0	0	0	0	0	0	0	0	0
ENSMFAG00000042344	0	0	0	0	0	0	0	0	0
ENSMFAG00000038885	0	0	0	0	0	0	0	0	0
ENSMFAG00000040991	0	0	0	0	0	0	0	0	0
ENSMFAG00000034606	0	0	0	0	0	0	0	0	0
ENSMFAG00000006344	0	0	0	0	0	0	0	0	0
ENSMFAG00000003305	0	0	0	1	0	0	0	0	0
ENSMFAG00000001703	0	0	0	0	0	0	0	0	0
ENSMFAG00000040995	323	1	0	447	0	366	0	0	0
ENSMFAG00000018080	0	0	0	1	0	0	0	0	0
ENSMFAG00000037577	4	0	0	1	0	3	0	0	0
ENSMFAG00000033417	0	0	0	0	0	1	0	0	0
ENSMFAG00000023679	0	0	0	0	0	0	0	0	0
ENSMFAG00000037032	0	0	0	0	0	0	0	0	0
ENSMFAG00000002642	0	0	0	0	0	0	0	0	0
ENSMFAG00000044361	0	0	0	0	0	0	0	0	0
ENSMFAG00000002006	0	0	0	0	0	0	0	0	0
ENSMFAG00000035699	0	0	0	0	0	6	0	0	0
ENSMFAG00000030132	0	0	0	0	0	0	0	0	0
ENSMFAG00000002111	0	0	0	0	0	0	0	0	0
ENSMFAG00000003594	0	0	0	0	0	0	0	0	0
ENSMFAG00000016209	0	0	0	0	0	0	0	0	0
ENSMFAG00000037648	1	0	0	0	0	5	0	0	0
ENSMFAG00000045191	7	0	0	39	0	28	0	0	0
ENSMFAG00000009327	0	0	0	0	0	0	0	0	0
ENSMFAG00000032797	0	0	0	0	0	0	0	0	0
ENSMFAG00000002850	0	0	0	0	0	0	0	0	0
ENSMFAG00000039433	0	0	0	0	0	0	0	0	0
ENSMFAG00000003850	0	0	0	0	0	0	0	0	0
ENSMFAG00000044008	0	0	0	0	0	0	0	0	0
ENSMFAG00000036310	86	0	3	691	1	186	0	2	0
ENSMFAG00000033294	5	0	0	16	0	22	0	0	0
ENSMFAG00000044999	0	0	0	0	0	0	0	0	0
ENSMFAG00000044475	1	0	0	0	0	2	0	0	0
ENSMFAG00000042865	0	0	0	0	0	0	0	0	0
ENSMFAG00000046186	0	0	0	0	0	0	0	0	0
ENSMFAG00000018720	0	0	0	0	0	0	0	0	0
ENSMFAG00000030439	0	0	0	0	0	0	0	0	0
ENSMFAG00000037816	3	0	0	2	0	4	0	0	0
ENSMFAG00000003425	6	0	0	14	0	16	0	0	0
ENSMFAG00000001615	0	0	0	17	0	6	0	0	0
ENSMFAG00000040547	0	0	0	0	0	0	0	0	0
ENSMFAG00000042589	0	0	0	0	0	0	0	0	0
ENSMFAG00000021107	0	0	0	0	0	0	0	0	0
ENSMFAG00000003793	0	0	0	0	0	0	0	0	0
ENSMFAG00000000634	11	0	0	75	0	70	0	0	0
ENSMFAG00000036938	0	0	0	0	0	0	0	0	0
ENSMFAG00000045474	0	0	0	0	0	0	0	0	0
ENSMFAG00000033440	0	0	0	0	0	0	0	0	0
ENSMFAG00000044287	0	0	0	0	0	0	0	0	0
ENSMFAG00000041567	0	0	0	4	0	4	0	0	0
ENSMFAG00000041351	0	0	0	0	0	2	0	0	0
ENSMFAG00000043753	0	0	0	0	0	0	0	0	0
ENSMFAG00000021230	0	0	0	1	0	0	0	0	0
ENSMFAG00000021315	0	0	0	0	0	0	0	0	0
ENSMFAG00000023206	0	0	0	0	0	0	0	0	0
ENSMFAG00000003623	0	0	0	0	0	0	0	0	0
ENSMFAG00000031666	0	0	0	0	0	0	0	0	0
ENSMFAG00000033704	0	0	0	0	0	0	0	0	0
ENSMFAG00000022639	0	0	0	0	0	0	0	0	0
ENSMFAG00000002489	1	0	0	3	0	0	0	0	0
ENSMFAG00000001476	0	0	0	0	0	0	0	0	0
ENSMFAG00000030237	0	0	0	0	0	0	0	0	0
ENSMFAG00000021616	0	0	0	0	0	0	0	0	0
ENSMFAG00000036851	0	0	0	0	0	4	0	0	0
ENSMFAG00000003534	0	0	0	0	0	0	0	0	0
ENSMFAG00000042337	63	0	0	93	0	34	0	1	0
ENSMFAG00000032838	0	0	0	0	0	0	0	0	0
ENSMFAG00000044538	6	0	1	55	0	27	0	0	0
ENSMFAG00000037831	0	0	0	0	0	0	0	0	0
ENSMFAG00000034597	0	0	0	13	0	6	0	0	0
ENSMFAG00000039531	13	0	3	213	0	59	0	0	0
ENSMFAG00000041917	0	0	0	0	0	0	0	0	0
ENSMFAG00000041366	0	0	0	0	0	0	0	0	0
ENSMFAG00000030441	0	0	0	15	0	6	0	0	0
ENSMFAG00000044618	0	0	0	0	0	0	0	0	0
ENSMFAG00000029864	0	0	0	0	0	0	0	0	0
ENSMFAG00000027665	0	0	0	0	0	0	0	0	0
ENSMFAG00000039778	0	0	0	11	0	2	0	0	0
ENSMFAG00000031350	0	0	0	0	0	0	0	0	0
ENSMFAG00000040362	2	0	0	81	0	42	0	1	0
ENSMFAG00000001677	0	0	0	0	0	0	0	0	0
ENSMFAG00000037590	0	0	0	0	0	0	0	0	0
ENSMFAG00000031050	0	0	0	0	0	0	0	0	0
ENSMFAG00000031491	0	0	0	0	0	0	0	0	0
ENSMFAG00000046211	0	0	0	0	0	0	0	0	0
ENSMFAG00000029018	0	0	0	1	0	2	0	0	0
ENSMFAG00000011474	0	0	0	0	0	0	0	0	0
ENSMFAG00000035818	439	0	2	372	3	348	0	0	0
ENSMFAG00000035793	0	0	0	0	0	0	0	0	0
ENSMFAG00000043839	0	0	0	0	0	0	0	0	0
ENSMFAG00000028258	0	0	0	0	0	0	0	0	0
ENSMFAG00000012114	0	0	0	20	0	11	0	0	0
ENSMFAG00000041815	0	0	0	0	0	0	0	0	0
ENSMFAG00000041267	0	0	0	0	0	0	0	0	0
ENSMFAG00000043579	152	0	3	276	0	173	0	2	0
ENSMFAG00000039380	0	0	0	0	0	0	0	0	0
ENSMFAG00000002450	0	0	0	0	0	0	0	0	0
ENSMFAG00000010780	0	0	0	0	0	0	0	0	0
ENSMFAG00000045127	0	0	0	0	0	0	0	0	0
ENSMFAG00000001999	0	0	0	0	0	0	0	0	0
ENSMFAG00000009384	0	0	0	0	0	0	0	0	0
ENSMFAG00000010945	0	0	0	0	0	0	0	0	0
ENSMFAG00000044489	0	0	0	0	0	0	0	0	0
ENSMFAG00000034588	0	0	0	0	0	0	0	0	0
ENSMFAG00000002064	0	0	0	0	0	0	0	0	0
ENSMFAG00000041980	0	0	0	0	0	0	0	0	0
ENSMFAG00000030874	0	0	0	0	0	0	0	0	0
ENSMFAG00000032376	5	0	0	236	0	34	0	0	0
ENSMFAG00000018031	0	0	0	0	0	0	0	0	0
ENSMFAG00000018167	0	0	0	0	0	0	0	0	0
ENSMFAG00000014265	0	0	0	0	0	0	0	0	0
ENSMFAG00000040020	0	0	0	0	0	0	0	0	0
ENSMFAG00000039136	2	0	0	40	0	8	0	0	0
ENSMFAG00000033075	0	0	0	0	0	0	0	0	0
ENSMFAG00000028058	0	0	0	0	0	0	0	0	0
ENSMFAG00000041757	0	0	0	0	0	0	0	0	0
ENSMFAG00000029417	0	0	0	0	0	0	0	0	0
ENSMFAG00000045559	0	0	0	0	0	1	0	0	0
ENSMFAG00000001960	239	0	6	821	7	418	0	0	0
ENSMFAG00000033381	0	0	0	2	0	0	0	0	0
ENSMFAG00000041568	0	0	0	0	0	0	0	0	0
ENSMFAG00000046234	0	0	0	0	0	0	0	0	0
ENSMFAG00000031884	3	0	0	354	2	33	0	2	0
ENSMFAG00000045956	2	0	0	0	4	0	0	0	0
ENSMFAG00000031744	0	0	0	0	0	0	0	0	0
ENSMFAG00000029442	0	0	0	0	0	0	0	0	0
ENSMFAG00000043430	0	0	0	0	0	0	0	0	0
ENSMFAG00000030113	0	0	0	0	0	0	0	0	0
ENSMFAG00000034974	0	0	0	0	0	0	0	0	0
ENSMFAG00000046260	0	0	0	0	0	0	0	0	0
ENSMFAG00000043953	2	0	0	23	0	8	0	0	0
ENSMFAG00000031511	0	0	0	0	0	0	0	0	0
ENSMFAG00000035963	0	0	0	0	0	0	0	0	0
ENSMFAG00000041720	0	0	0	0	0	0	0	0	0
ENSMFAG00000043427	1	0	0	16	0	8	0	0	0
ENSMFAG00000003985	0	0	0	0	0	0	0	0	0
ENSMFAG00000004607	0	0	0	0	0	0	0	0	0
ENSMFAG00000001387	55	0	1	342	0	219	0	0	0
ENSMFAG00000038664	0	0	0	0	0	0	0	0	0
ENSMFAG00000032131	3	0	0	31	0	13	0	0	0
ENSMFAG00000046241	0	0	0	0	0	0	0	0	0
ENSMFAG00000038049	0	0	0	0	0	0	0	0	0
ENSMFAG00000032383	0	0	0	3	0	1	0	0	0
ENSMFAG00000033347	0	0	0	0	0	0	0	0	0
ENSMFAG00000035648	6	0	0	11	0	13	0	0	0
ENSMFAG00000042519	0	0	0	0	0	0	0	0	0
ENSMFAG00000037680	0	0	0	1	0	0	0	0	0
ENSMFAG00000025406	0	0	0	0	0	0	0	0	0
ENSMFAG00000032717	0	0	0	0	0	0	0	0	0
ENSMFAG00000001037	0	0	0	0	0	0	0	0	0
ENSMFAG00000020777	1	0	0	0	0	3	0	0	0
ENSMFAG00000036125	17	0	0	7	0	2	0	0	0
ENSMFAG00000034999	0	0	0	0	0	0	0	0	0
ENSMFAG00000040793	0	0	0	3	0	2	0	0	0
ENSMFAG00000034672	2	0	0	3	0	0	0	0	0
ENSMFAG00000032974	0	0	0	0	0	0	0	0	0
ENSMFAG00000039125	0	0	0	0	0	0	0	0	0
ENSMFAG00000012536	0	0	0	0	0	0	0	0	0
ENSMFAG00000002395	0	0	0	0	0	0	0	0	0
ENSMFAG00000044587	0	0	0	0	0	0	0	0	0
ENSMFAG00000034636	0	0	0	4	0	4	0	0	0
ENSMFAG00000045641	0	0	0	0	1	3	0	0	0
ENSMFAG00000004031	0	0	0	0	0	0	0	0	0
ENSMFAG00000046044	0	0	0	0	0	0	0	0	0
ENSMFAG00000000694	0	0	0	0	0	0	0	0	0
ENSMFAG00000000272	0	0	0	0	0	0	0	0	0
ENSMFAG00000032766	0	0	0	0	0	0	0	0	0
ENSMFAG00000001582	0	0	0	0	0	0	0	0	0
ENSMFAG00000046138	0	0	0	0	0	0	0	0	0
ENSMFAG00000027932	0	0	0	0	0	0	0	0	0
ENSMFAG00000044589	0	0	0	2	0	0	0	0	0
ENSMFAG00000037924	0	0	0	7	0	0	0	0	0
ENSMFAG00000038253	0	0	0	5	0	1	0	0	0
ENSMFAG00000033890	54	0	6	903	2	185	0	3	0
ENSMFAG00000033717	0	0	0	1	0	0	0	0	0
ENSMFAG00000019535	0	0	0	26	0	28	0	0	0
ENSMFAG00000030478	0	0	0	6	0	4	0	0	0
ENSMFAG00000002287	0	0	0	0	0	0	0	0	0
ENSMFAG00000037325	12	0	0	362	0	105	0	0	0
ENSMFAG00000044382	2	0	0	0	0	0	0	0	0
ENSMFAG00000033529	0	0	0	0	0	0	0	0	0
ENSMFAG00000041904	0	0	0	0	0	0	0	0	0
ENSMFAG00000036512	0	0	0	0	0	0	0	0	0
ENSMFAG00000014721	3	0	0	63	0	35	0	0	0
ENSMFAG00000014661	1	0	0	0	0	0	0	0	0
ENSMFAG00000014887	0	0	0	0	0	0	0	0	0
ENSMFAG00000041039	0	0	0	0	0	0	0	0	0
ENSMFAG00000036526	0	0	0	0	0	0	0	0	0
ENSMFAG00000031947	0	0	0	0	0	0	0	0	0
ENSMFAG00000028895	0	0	0	0	0	0	0	0	0
ENSMFAG00000002718	0	0	0	0	0	0	0	0	0
ENSMFAG00000045407	0	0	0	0	0	0	0	0	0
ENSMFAG00000034656	60	0	0	226	2	121	0	0	0
ENSMFAG00000035685	0	0	0	0	0	0	0	0	0
ENSMFAG00000042694	0	0	0	0	0	0	0	0	0
ENSMFAG00000007610	0	0	0	0	0	0	0	0	0
ENSMFAG00000030850	0	0	0	0	0	0	0	0	0
ENSMFAG00000007708	0	0	0	0	0	0	0	0	0
ENSMFAG00000016046	0	0	0	0	0	0	0	0	0
ENSMFAG00000030943	30	0	1	211	0	114	0	0	0
ENSMFAG00000035924	7	0	0	172	0	61	0	0	0
ENSMFAG00000000382	0	0	0	0	0	0	0	0	0
ENSMFAG00000013274	0	0	0	0	0	0	0	0	0
ENSMFAG00000045089	0	0	0	0	0	0	0	0	0
ENSMFAG00000032196	19	0	0	27	0	42	0	0	0
ENSMFAG00000019163	14	0	0	24	0	16	0	0	0
ENSMFAG00000032336	0	0	0	0	0	0	0	0	0
ENSMFAG00000037066	0	0	0	0	0	0	0	0	0
ENSMFAG00000004025	1	0	0	31	0	7	0	0	0
ENSMFAG00000039254	0	0	0	0	0	0	0	0	0
ENSMFAG00000034170	0	0	0	0	0	0	0	0	0
ENSMFAG00000033842	0	0	0	0	0	0	0	0	0
ENSMFAG00000015504	0	0	0	0	0	0	0	0	0
ENSMFAG00000000366	142	0	0	272	3	108	0	1	0
ENSMFAG00000035850	0	0	0	0	0	0	0	0	0
ENSMFAG00000035945	0	0	0	0	0	1	0	0	0
ENSMFAG00000011404	0	0	0	0	0	0	0	0	0
ENSMFAG00000011594	0	0	0	0	0	0	0	0	0
ENSMFAG00000011646	0	0	0	0	0	1	0	0	0
ENSMFAG00000040220	0	0	0	0	0	0	0	0	0
ENSMFAG00000044507	4	0	0	18	0	10	0	0	0
ENSMFAG00000002682	0	0	0	0	0	0	0	0	0
ENSMFAG00000003732	0	0	0	0	0	0	0	0	0
ENSMFAG00000043704	0	0	0	2	0	0	0	0	0
ENSMFAG00000029006	0	0	0	0	0	0	0	0	0
ENSMFAG00000003039	4	0	0	135	1	59	0	0	0
ENSMFAG00000038985	0	0	0	0	0	0	0	0	0
ENSMFAG00000040725	0	0	0	7	0	3	0	0	0
ENSMFAG00000029870	2	0	0	88	0	29	0	0	0
ENSMFAG00000038501	0	0	0	0	0	0	0	0	0
ENSMFAG00000032886	2	0	0	60	0	22	0	0	0
ENSMFAG00000044918	5	0	0	36	0	39	0	1	0
ENSMFAG00000030426	0	0	0	0	0	0	0	0	0
ENSMFAG00000037772	0	0	0	0	0	0	0	0	0
ENSMFAG00000034152	0	0	0	0	0	0	0	0	0
ENSMFAG00000035335	0	0	0	84	0	27	0	0	0
ENSMFAG00000041107	0	0	0	0	0	0	0	0	0
ENSMFAG00000032072	0	0	0	0	0	0	0	0	0
ENSMFAG00000000991	0	0	0	0	0	0	0	0	0
ENSMFAG00000030790	0	0	0	0	0	0	0	0	0
ENSMFAG00000032657	4	0	0	25	0	16	0	0	0
ENSMFAG00000040370	0	0	0	0	0	0	0	0	0
ENSMFAG00000039371	0	0	0	0	0	0	0	0	0
ENSMFAG00000002153	0	0	0	0	0	0	0	0	0
ENSMFAG00000001929	0	0	0	7	0	0	0	0	0
ENSMFAG00000035366	0	0	0	7	0	6	0	0	0
ENSMFAG00000029683	0	0	0	0	0	0	0	0	0
ENSMFAG00000031099	0	0	0	0	0	0	0	0	0
ENSMFAG00000034513	0	0	0	0	0	0	0	0	0
ENSMFAG00000002541	13	0	1	129	0	51	0	0	0
ENSMFAG00000005267	0	0	0	0	0	0	0	0	0
ENSMFAG00000029641	10	0	0	118	1	78	0	0	0
ENSMFAG00000001922	0	0	0	0	0	0	0	0	0
ENSMFAG00000046073	0	0	0	0	0	0	0	0	0
ENSMFAG00000015946	0	0	0	0	0	0	0	0	0
ENSMFAG00000016143	0	0	0	0	0	0	0	0	0
ENSMFAG00000027969	0	0	0	0	0	0	0	0	0
ENSMFAG00000000763	0	0	0	0	0	0	0	0	0
ENSMFAG00000041062	0	0	0	0	0	0	0	0	0
ENSMFAG00000035737	0	0	0	19	0	15	0	0	0
ENSMFAG00000045494	0	0	0	4	0	3	0	0	0
ENSMFAG00000042962	1	0	0	100	0	38	0	0	0
ENSMFAG00000044350	0	0	0	0	0	0	0	0	0
ENSMFAG00000034350	0	0	0	0	0	0	0	0	0
ENSMFAG00000030068	0	0	0	0	0	0	0	0	0
ENSMFAG00000042982	4	0	0	52	1	17	0	0	0
ENSMFAG00000031781	0	0	0	0	0	0	0	0	0
ENSMFAG00000033448	0	0	0	0	0	0	0	0	0
ENSMFAG00000043255	0	0	0	21	0	10	0	0	0
ENSMFAG00000000732	0	0	0	0	0	0	0	0	0
ENSMFAG00000037166	0	0	0	0	0	0	0	0	0
ENSMFAG00000031179	0	0	0	0	0	0	0	0	0
ENSMFAG00000031237	0	0	0	0	0	0	0	0	0
ENSMFAG00000037381	0	0	0	0	0	0	0	0	0
ENSMFAG00000003237	0	0	0	0	0	0	0	0	0
ENSMFAG00000041446	0	0	0	0	0	0	0	0	0
ENSMFAG00000017337	0	0	0	0	0	0	0	0	0
ENSMFAG00000000262	0	0	0	0	0	0	0	0	0
ENSMFAG00000036413	0	0	0	44	0	26	0	0	0
ENSMFAG00000031279	0	0	0	2	0	0	0	0	0
ENSMFAG00000001407	1	0	0	4	0	8	0	0	0
ENSMFAG00000045338	0	0	0	0	0	0	0	0	0
ENSMFAG00000045535	0	0	0	0	0	0	0	0	0
ENSMFAG00000042763	0	0	0	0	0	0	0	0	0
ENSMFAG00000003286	0	0	0	0	0	0	0	0	0
ENSMFAG00000033852	0	0	0	0	0	0	0	0	0
ENSMFAG00000012628	0	0	0	0	0	0	0	0	0
ENSMFAG00000015854	0	0	0	0	0	0	0	0	0
ENSMFAG00000017541	0	0	0	3	0	0	0	0	0
ENSMFAG00000040648	0	0	0	2	0	2	0	0	0
ENSMFAG00000000419	5	0	0	5	0	4	0	0	0
ENSMFAG00000031266	0	0	0	0	0	0	0	0	0
ENSMFAG00000023010	0	0	0	0	0	0	0	0	0
ENSMFAG00000034352	0	0	0	0	0	0	0	0	0
ENSMFAG00000014110	0	0	0	0	0	0	0	0	0
ENSMFAG00000014172	0	0	0	0	0	0	0	0	0
ENSMFAG00000012118	0	0	0	0	0	0	0	0	0
ENSMFAG00000044725	0	0	0	0	0	0	0	0	0
ENSMFAG00000000758	0	0	0	0	0	0	0	0	0
ENSMFAG00000006526	0	0	0	0	0	0	0	0	0
ENSMFAG00000000620	0	0	0	41	0	7	0	0	0
ENSMFAG00000042332	0	0	0	0	0	0	0	0	0
ENSMFAG00000035808	0	0	0	0	0	0	0	0	0
ENSMFAG00000010239	0	0	0	0	0	0	0	0	0
ENSMFAG00000007728	0	0	0	1	0	0	0	0	0
ENSMFAG00000000988	0	0	0	2	0	0	0	0	0
ENSMFAG00000035816	0	0	0	0	0	0	0	0	0
ENSMFAG00000002711	0	0	0	4	0	9	0	0	0
ENSMFAG00000003053	0	0	0	53	0	4	0	0	0
ENSMFAG00000039648	8	0	1	345	0	115	1	0	1
ENSMFAG00000025937	0	0	0	0	0	0	0	0	0
ENSMFAG00000033690	0	0	0	0	0	0	0	0	0
ENSMFAG00000033313	0	0	0	0	0	0	0	0	0
ENSMFAG00000043871	0	0	0	0	0	0	0	0	0
ENSMFAG00000040999	0	0	0	0	0	0	0	0	0
ENSMFAG00000044459	0	0	0	15	1	12	0	0	0
ENSMFAG00000018162	0	0	0	0	0	0	0	0	0
ENSMFAG00000023760	0	0	0	0	0	0	0	0	0
ENSMFAG00000000440	0	0	0	0	0	0	0	0	0
ENSMFAG00000000181	0	0	0	0	0	0	0	0	0
ENSMFAG00000029962	0	0	0	0	0	0	0	0	0
ENSMFAG00000002843	13	0	0	29	0	20	0	0	0
ENSMFAG00000001453	0	0	0	4	0	0	0	0	0
ENSMFAG00000037366	0	0	0	0	0	0	0	0	0
ENSMFAG00000001079	0	0	0	0	0	0	0	0	0
ENSMFAG00000036777	0	0	0	0	0	0	0	0	0
ENSMFAG00000038734	0	0	0	0	0	1	0	0	0
ENSMFAG00000009632	0	0	0	0	0	0	0	0	0
ENSMFAG00000041922	0	0	0	0	0	0	0	0	0
ENSMFAG00000023443	0	0	0	0	0	0	0	0	0
ENSMFAG00000038346	1	0	0	0	0	0	0	0	0
ENSMFAG00000039827	0	0	0	0	0	0	0	0	0
ENSMFAG00000007818	0	0	0	0	0	0	0	0	0
ENSMFAG00000034295	0	0	0	0	0	0	0	0	0
ENSMFAG00000033802	0	0	0	0	0	0	0	0	0
ENSMFAG00000036606	0	0	0	0	0	0	0	0	0
ENSMFAG00000001179	0	0	0	0	0	0	0	0	0
ENSMFAG00000033630	1	0	0	8	0	18	0	0	0
ENSMFAG00000034126	0	0	0	0	0	0	0	0	0
ENSMFAG00000032293	0	0	0	0	0	0	0	0	0
ENSMFAG00000003176	0	0	0	0	0	0	0	0	0
ENSMFAG00000030413	0	0	0	0	0	0	0	0	0
ENSMFAG00000040778	0	0	0	0	0	0	0	0	0
ENSMFAG00000043781	0	0	0	36	0	22	0	0	0
ENSMFAG00000033981	0	0	0	3	0	1	0	0	0
ENSMFAG00000028816	0	0	0	0	0	0	0	0	0
ENSMFAG00000012545	0	0	0	0	0	0	0	0	0
ENSMFAG00000037377	0	0	0	1	0	2	0	0	0
ENSMFAG00000031625	0	0	0	0	0	0	0	0	0
ENSMFAG00000013529	0	0	0	0	0	0	0	0	0
ENSMFAG00000042778	0	0	0	0	0	0	0	0	0
ENSMFAG00000033613	2	0	0	4	0	0	0	0	0
ENSMFAG00000002833	90	1	1	700	2	538	0	1	0
ENSMFAG00000002017	13	0	0	37	0	43	0	0	0
ENSMFAG00000039511	0	0	0	0	0	0	0	0	0
ENSMFAG00000035715	2	0	0	2	0	0	0	0	0
ENSMFAG00000039036	0	0	0	0	0	0	0	0	0
ENSMFAG00000001595	0	0	0	0	0	0	0	0	0
ENSMFAG00000022490	0	0	0	0	0	1	0	0	0
ENSMFAG00000031785	0	0	0	0	0	0	0	0	0
ENSMFAG00000043683	0	0	0	0	0	5	0	0	0
ENSMFAG00000044163	1	0	0	0	0	3	0	0	0
ENSMFAG00000037550	0	0	0	0	0	0	0	0	0
ENSMFAG00000007940	1	0	0	2	0	0	0	0	0
ENSMFAG00000008239	2	0	0	22	0	16	0	0	0
ENSMFAG00000043675	0	0	0	0	0	0	0	0	0
ENSMFAG00000032430	0	0	0	0	0	0	0	0	0
ENSMFAG00000039067	0	0	0	0	0	0	0	0	0
ENSMFAG00000009760	0	0	0	0	0	0	0	0	0
ENSMFAG00000009863	0	0	0	0	0	0	0	0	0
ENSMFAG00000003846	0	0	0	0	0	0	0	0	0
ENSMFAG00000038398	0	0	0	0	0	0	0	0	0
ENSMFAG00000000863	0	0	0	0	0	0	0	0	0
ENSMFAG00000039914	0	0	0	0	0	0	0	0	0
ENSMFAG00000040622	0	0	0	0	0	0	0	0	0
ENSMFAG00000025603	0	0	0	0	0	0	0	0	0
ENSMFAG00000025676	0	0	0	1	0	0	0	0	0
ENSMFAG00000034159	0	0	0	0	0	0	0	0	0
ENSMFAG00000011492	0	0	0	0	0	0	0	0	0
ENSMFAG00000023207	0	0	0	0	0	0	0	0	0
ENSMFAG00000001793	0	0	0	0	0	0	0	0	0
ENSMFAG00000037578	0	0	0	0	0	0	0	0	0
ENSMFAG00000003140	0	0	0	0	0	0	0	0	0
ENSMFAG00000045904	0	0	0	8	0	16	0	0	0
ENSMFAG00000043357	8	0	0	0	0	5	0	0	0
ENSMFAG00000000646	0	0	0	0	0	0	0	0	0
ENSMFAG00000030959	19	0	0	61	0	26	0	0	0
ENSMFAG00000032327	0	0	0	0	0	0	0	0	0
ENSMFAG00000000605	4	0	0	11	0	19	0	0	0
ENSMFAG00000039878	0	0	0	0	0	0	0	0	0
ENSMFAG00000033463	0	0	0	0	0	0	0	0	0
ENSMFAG00000003490	0	0	0	0	0	0	0	0	0
ENSMFAG00000028097	0	0	0	0	0	0	0	0	0
ENSMFAG00000002339	0	0	0	0	0	0	0	0	0
ENSMFAG00000032410	0	0	0	0	0	0	0	0	0
ENSMFAG00000030744	0	0	0	0	0	0	0	0	0
ENSMFAG00000039861	0	0	0	0	0	0	0	0	0
